Quantidade;Preco_Real;Preco_Previsto
889;1.12;64.73155050800803
515;202.84;95.23050092705368
60;15.12;132.33483900370013
249;18.7;116.92226780263161
149;28.8;125.07706737991654
77;7.13;130.9485230755617
798;1.75;72.15241812333731
25;12.7;135.18901885574985
873;14.34;66.03631844037362
411;21.48;103.71149248743001
245;22.89;117.248459785723
757;0.67;75.49588595002413
901;33.89;63.75297455873384
938;26.05;60.73569871513841
997;410.92;55.9243669645403
24;23.42;135.27056685152272
603;105.34;88.05427729904294
13;27.46;136.16759480502404
115;22.02;127.84969923619342
277;59.73;114.63892392099183
189;183.71;121.81514754900256
680;52.07;81.77508162453354
295;292.41;113.17105999708053
49;0.69;133.23186695720148
315;10.92;111.54010008162355
851;54.96;67.8303743473763
900;1.27;63.83452255450669
757;79.83;75.49588595002413
49;78.71;133.23186695720148
6;20.24;136.73843077543398
15;232.29;136.00449881347836
626;68.96;86.17867339626741
85;79.85;130.29613910937888
572;22.26;90.58226516800127
742;166.49;76.71910588661689
675;38.14;82.1828216033978
156;35.67;124.5062314095066
489;1.43;97.35074881714777
503;17.71;96.20907687632787
130;68.35;126.62647929960067
932;4.58;61.224986689775506
4;41.8;136.90152676697969
348;114.79;108.84901622111951
189;20.59;121.81514754900256
906;4.87;63.3452345798696
768;29.8;74.5988579965228
12;34.82;136.2491428007969
806;7.01;71.50003415715453
25;13.87;135.18901885574985
75;4.57;131.1116190671074
12;0.28;136.2491428007969
869;164.21;66.36251042346501
628;1478.38;86.01557740472171
407;0.99;104.03768447052141
562;23.33;91.39774512572976
368;81.64;107.21805630566254
798;23.21;72.15241812333731
542;21.28;93.02870504118675
6;33.83;136.73843077543398
523;12.08;94.57811696087089
117;158.54;127.68660324464771
475;4.93;98.49242075796766
421;160.49;102.89601252970152
7;86.74;136.65688277966115
12;13.1;136.2491428007969
49;233.12;133.23186695720148
709;21.23;79.41018974712091
982;13.62;57.14758690113304
768;9.23;74.5988579965228
285;33.67;113.98653995480903
904;2.05;63.508330571415286
1;193.47;137.14617075429825
811;68.02;71.09229417829027
21;27.82;135.51521083884126
835;11.76;69.1351422797419
945;144.64;60.16486274472847
42;44.43;133.80270292761142
936;31.98;60.898794706684114
4;0.71;136.90152676697969
813;20.67;70.92919818674459
5;93.2;136.81997877120685
864;25.87;66.77025040232927
531;8.97;93.92573299468809
861;162.98;67.01489438964781
887;7.93;64.89464649955373
890;186.38;64.65000251223518
302;422.83;112.60022402667059
625;38.78;86.26022139204025
443;42.51;101.10195662269884
223;1.52;119.04251569272569
987;30.61;56.7398469222688
7;45.98;136.65688277966115
916;24.76;62.5297546221411
986;1.04;56.82139491804165
772;20.96;74.2726660134314
651;15.32;84.13997350194617
676;0.78;82.10127360762493
104;36.43;128.74672718969475
49;5.74;133.23186695720148
16;168.14;135.9229508177055
1;6.97;137.14617075429825
693;74.25;80.7149576794865
548;102.85;92.53941706654965
42;35.53;133.80270292761142
766;29.21;74.7619539880685
904;39.88;63.508330571415286
857;0.27;67.34108637273921
513;4.5;95.39359691859937
627;8.06;86.09712540049455
121;1.43;127.36041126155632
20;21.62;135.5967588346141
376;0.75;106.56567233947973
574;29.78;90.41916917645557
565;7.85;91.15310113841122
515;20.9;95.23050092705368
875;53.44;65.87322244882792
557;10.94;91.80548510459401
4;83.19;136.90152676697969
464;2.09;99.389448711469
25;126.5;135.18901885574985
380;0.86;106.23948035638834
132;1.08;126.46338330805497
249;16.95;116.92226780263161
167;23.67;123.60920345600525
44;27.88;133.63960693606572
581;36.56;89.84833320604562
81;42.84;130.6223310924703
181;472.36;122.46753151518536
905;4.2;63.426782575642434
790;17.64;72.80480208952011
928;66.07;61.55117867286691
1;99.04;137.14617075429825
2;29.24;137.0646227585254
652;0.92;84.05842550617332
2;34.76;137.0646227585254
153;2.35;124.75087539682514
331;109.64;110.23533214925796
702;0.3;79.98102571753085
114;24.51;127.93124723196627
18;63.55;135.7598548261598
861;59.26;67.01489438964781
742;29.8;76.71910588661689
979;25.34;57.39223088845159
831;102.37;69.46133426283329
33;161.97;134.53663488956707
18;8.71;135.7598548261598
888;19.94;64.81309850378088
841;20.41;68.64585430510479
786;84.73;73.13099407261151
863;204.97;66.85179839810212
206;78.14;120.42883162086413
34;1.17;134.4550868937942
567;13.15;90.99000514686551
30;18.32;134.7812788768856
742;451.57;76.71910588661689
177;201.7;122.79372349827676
28;27.13;134.9443748684313
43;6.27;133.72115493183856
530;237.31;94.00728099046094
416;10.98;103.30375250856576
348;38.32;108.84901622111951
932;20.12;61.224986689775506
951;69.55;59.67557477009137
290;77.05;113.57879997594478
235;2.33;118.0639397434515
676;35.89;82.10127360762493
36;8.69;134.29199090224853
472;28.09;98.7370647452862
40;10.09;133.96579891915712
477;214.15;98.32932476642196
901;61.85;63.75297455873384
875;0.65;65.87322244882792
846;278.91;68.23811432624055
827;30.57;69.78752624592468
1;20.07;137.14617075429825
44;34.65;133.63960693606572
970;2.19;58.126162850407226
618;53.33;86.8310573624502
15;19.22;136.00449881347836
822;49.87;70.19526622478894
74;24.68;131.19316706288024
411;20.35;103.71149248743001
726;8.34;78.02387381898248
242;104.64;117.49310377304155
289;250.07;113.66034797171763
605;57.22;87.89118130749725
27;0.47;135.02592286420415
996;248.57;56.00591496031315
431;274.71;102.08053257197302
825;39.4;69.95062223747038
859;14.68;67.17799038119351
21;133.49;135.51521083884126
776;18.67;73.94647403034
186;98.98;122.05979153632111
991;5.33;56.41365493917739
27;10.46;135.02592286420415
311;21.35;111.86629206471494
851;8.03;67.8303743473763
975;28.52;57.718422871542984
66;15.07;131.84555102906305
360;27.52;107.87044027184533
997;30.08;55.9243669645403
288;1.51;113.74189596749048
309;31.12;112.02938805626064
436;17.5;101.67279259310878
450;18.05;100.53112065228889
442;4.76;101.18350461847169
899;124.94;63.91607055027954
10;68.65;136.4122387923426
34;1.76;134.4550868937942
700;10.52;80.14412170907656
592;1.24;88.95130525254427
32;69.21;134.6181828853399
551;210.65;92.2947730792311
738;26.38;77.04529786970828
644;148.95;84.71080947235612
989;27.45;56.576750930723094
787;64.1;73.04944607683866
763;23.52;75.00659797538705
443;239.38;101.10195662269884
577;0.93;90.17452518913703
524;11.93;94.49656896509804
20;60.48;135.5967588346141
24;211.84;135.27056685152272
7;59.78;136.65688277966115
372;0.71;106.89186432257114
884;149.17;65.13929048687227
703;21.96;79.899477721758
815;0.63;70.76610219519888
984;20.8;56.984490909587336
772;39.09;74.2726660134314
85;1.19;130.29613910937888
139;5.39;125.89254733764503
819;52.79;70.43991021210748
919;338.24;62.285110634822544
254;169.04;116.51452782376737
614;82.88;87.1572493455416
683;12.23;81.53043763721499
22;165.6;135.43366284306842
52;80.89;132.98722296988294
609;30.21;87.56498932440584
568;162.64;90.90845715109268
798;4.97;72.15241812333731
392;0.84;105.26090440711415
327;95.31;110.56152413234936
803;34.66;71.74467814447307
606;5.38;87.80963331172438
960;52.43;58.941642808135725
782;23.31;73.4571860557029
850;209.92;67.91192234314916
206;70.16;120.42883162086413
6;1.68;136.73843077543398
97;2.36;129.3175631601047
14;45.74;136.0860468092512
936;207.86;60.898794706684114
863;245.2;66.85179839810212
943;23.72;60.32795873627417
782;10.76;73.4571860557029
490;27.66;97.26920082137491
353;1.63;108.44127624225527
2;225.59;137.0646227585254
135;33.66;126.21873932073643
751;238.88;75.98517392466124
781;45.14;73.53873405147576
927;10.26;61.63272666863975
659;84.04;83.48758953576338
10;55.73;136.4122387923426
514;141.71;95.31204892282653
721;25.35;78.43161379784672
428;258.91;102.32517655929158
26;23.47;135.107470859977
686;135.16;81.28579364989645
802;7.01;71.82622614024592
644;9.06;84.71080947235612
877;24.27;65.71012645728221
314;13.94;111.6216480773964
403;150.68;104.36387645361282
542;93.68;93.02870504118675
353;136.11;108.44127624225527
730;60.93;77.69768183589107
305;37.99;112.35558003935205
245;59.41;117.248459785723
203;10.28;120.67347560818267
23;116.14;135.35211484729555
13;3.97;136.16759480502404
976;15.69;57.63687487577013
26;146.82;135.107470859977
906;47.22;63.3452345798696
43;101.61;133.72115493183856
866;147.91;66.60715441078356
628;8.12;86.01557740472171
41;0.84;133.88425092338426
536;1.1;93.51799301582385
452;18.52;100.36802466074319
736;17.51;77.20839386125398
879;56.11;65.54703046573653
101;1.75;128.99137117701332
902;93.69;63.67142656296099
920;1.34;62.20356263904969
2;0.48;137.0646227585254
816;20.88;70.68455419942603
863;1.18;66.85179839810212
12;221.75;136.2491428007969
106;4.82;128.58363119814905
2;93.22;137.0646227585254
626;8.88;86.17867339626741
277;86.62;114.63892392099183
642;31.36;84.87390546390182
48;2.71;133.3134149529743
171;21.84;123.28301147291386
668;11.5;82.75365757380774
671;228.27;82.50901358648917
214;64.05;119.77644765468133
776;6.87;73.94647403034
382;7.24;106.07638436484264
53;19.37;132.90567497411007
404;6.68;104.28232845783995
479;14.26;98.16622877487626
171;42.97;123.28301147291386
323;6.96;110.88771611544075
14;7.88;136.0860468092512
556;17.8;91.88703310036686
386;20.13;105.75019238175125
23;71.45;135.35211484729555
494;26.72;96.94300883828352
951;4.92;59.67557477009137
293;136.42;113.33415598862624
854;29.56;67.58573036005775
107;197.06;128.5020832023762
748;193.06;76.22981791197978
505;1.1;96.04598088478218
236;9.22;117.98239174767865
450;80.6;100.53112065228889
28;6.51;134.9443748684313
659;1.09;83.48758953576338
262;67.93;115.86214385758456
985;295.0;56.9029429138145
33;4.98;134.53663488956707
414;28.05;103.46684850011147
11;0.92;136.33069079656974
28;0.24;134.9443748684313
7;414.75;136.65688277966115
919;180.37;62.285110634822544
329;122.97;110.39842814080366
301;254.78;112.68177202244344
598;40.63;88.4620172779072
250;236.0;116.84071980685876
743;27.31;76.63755789084404
478;29.52;98.24777677064911
14;28.22;136.0860468092512
401;16.43;104.5269724451585
530;46.25;94.00728099046094
794;0.73;72.47861010642872
622;290.94;86.5048653793588
251;37.79;116.7591718110859
309;106.13;112.02938805626064
334;1.1;109.99068816193942
42;4.86;133.80270292761142
673;18.05;82.34591759494349
365;69.97;107.46270029298108
890;18.17;64.65000251223518
47;12.49;133.39496294874718
759;4.96;75.33278995847844
24;26.71;135.27056685152272
371;135.23;106.97341231834399
564;54.44;91.23464913418407
950;67.77;59.757122765864224
931;6.97;61.30653468554836
363;0.65;107.62579628452679
12;68.65;136.2491428007969
491;146.81;97.18765282560207
635;345.62;85.44474143431177
42;188.81;133.80270292761142
556;79.88;91.88703310036686
39;46.36;134.04734691492996
439;5.93;101.42814860579023
624;111.11;86.3417693878131
558;257.64;91.72393710882116
946;21.63;60.083314748955615
790;230.13;72.80480208952011
45;5.55;133.55805894029288
906;8.01;63.3452345798696
291;201.13;113.49725198017194
191;30.69;121.65205155745687
786;228.85;73.13099407261151
418;1.4;103.14065651702006
980;31.92;57.31068289267874
996;0.68;56.00591496031315
717;8.51;78.75780578093811
87;33.39;130.1330431178332
40;3.97;133.96579891915712
850;117.82;67.91192234314916
49;92.61;133.23186695720148
920;21.02;62.20356263904969
44;22.11;133.63960693606572
469;25.23;98.98170873260474
135;32.42;126.21873932073643
4;264.32;136.90152676697969
920;18.11;62.20356263904969
249;246.59;116.92226780263161
2;90.9;137.0646227585254
865;15.06;66.68870240655642
136;10.48;126.13719132496358
442;54.57;101.18350461847169
35;9.94;134.37353889802137
454;30.5;100.2049286691975
536;209.18;93.51799301582385
463;0.74;99.47099670724185
342;6.63;109.33830419575662
972;23.91;57.96306685886154
114;256.0;127.93124723196627
146;38.23;125.32171136723508
506;239.47;95.96443288900932
43;46.49;133.72115493183856
6;89.94;136.73843077543398
2;1.91;137.0646227585254
294;120.52;113.25260799285338
715;239.35;78.92090177248382
50;95.07;133.15031896142864
7;82.42;136.65688277966115
780;388.48;73.62028204724861
31;0.32;134.69973088111277
40;9.26;133.96579891915712
126;6.35;126.95267128269208
793;35.63;72.56015810220157
32;56.11;134.6181828853399
672;27.41;82.42746559071634
399;1.69;104.6900684367042
550;253.35;92.37632107500396
519;2.13;94.90430894396229
876;34.86;65.79167445305507
554;31.5;92.05012909191257
314;172.01;111.6216480773964
222;25.76;119.12406368849854
328;170.93;110.47997613657651
111;76.14;128.1758912192848
270;42.63;115.20975989140177
28;122.04;134.9443748684313
506;89.92;95.96443288900932
1;5.28;137.14617075429825
223;127.61;119.04251569272569
36;53.45;134.29199090224853
49;20.42;133.23186695720148
17;20.29;135.84140282193266
364;1684.26;107.54424828875393
370;1.07;107.05496031411684
508;17.17;95.80133689746363
760;79.63;75.25124196270559
173;4.89;123.11991548136815
226;4909.03;118.79787170540715
309;71.35;112.02938805626064
840;26.88;68.72740230087764
697;24.64;80.3887656963951
489;260.6;97.35074881714777
16;180.87;135.9229508177055
36;40.34;134.29199090224853
950;1.25;59.757122765864224
849;41.48;67.99347033892201
784;20.45;73.29409006415722
313;9.17;111.70319607316925
552;189.9;92.21322508345825
451;15.79;100.44957265651604
798;51.31;72.15241812333731
788;40.5;72.96789808106581
898;1.17;63.99761854605238
496;65.76;96.77991284673783
459;1.25;99.79718869033324
382;61.48;106.07638436484264
29;233.28;134.86282687265847
50;61.16;133.15031896142864
918;20.59;62.366658630595396
331;53.84;110.23533214925796
176;8.39;122.87527149404961
19;152.75;135.67830683038696
885;5.73;65.05774249109943
311;183.73;111.86629206471494
24;29.9;135.27056685152272
324;19.78;110.8061681196679
2;8.41;137.0646227585254
153;94.45;124.75087539682514
987;278.24;56.7398469222688
684;33.32;81.44888964144215
61;130.28;132.2532910079273
23;87.14;135.35211484729555
477;199.97;98.32932476642196
372;9.79;106.89186432257114
651;7.74;84.13997350194617
33;246.32;134.53663488956707
58;172.5;132.49793499524583
266;26.38;115.53595187449316
22;23.15;135.43366284306842
699;37.84;80.2256697048494
892;281.08;64.48690652068949
635;0.72;85.44474143431177
103;253.67;128.82827518546762
175;184.13;122.95681948982246
36;102.05;134.29199090224853
556;1.4;91.88703310036686
305;22.32;112.35558003935205
486;5.07;97.59539280446631
184;13.89;122.22288752786682
675;0.73;82.1828216033978
965;219.55;58.53390282927148
555;22.01;91.9685810961397
44;0.69;133.63960693606572
886;276.24;64.97619449532658
224;310.0;118.96096769695284
779;9.3;73.70183004302146
987;5.36;56.7398469222688
782;134.83;73.4571860557029
993;241.32;56.2505589476317
570;30.55;90.74536115954697
881;32.14;65.38393447419082
320;37.01;111.1323601027593
46;0.53;133.47651094452002
425;7.78;102.56982054661012
278;10.03;114.55737592521898
593;30.93;88.86975725677144
33;148.73;134.53663488956707
153;19.99;124.75087539682514
30;6.27;134.7812788768856
81;232.3;130.6223310924703
19;1.31;135.67830683038696
729;8.39;77.77922983166393
19;8.36;135.67830683038696
401;1.92;104.5269724451585
609;9.91;87.56498932440584
942;57.99;60.40950673204702
706;18.35;79.65483373443945
114;21.47;127.93124723196627
166;1.3;123.6907514517781
346;48.21;109.01211221266522
453;270.66;100.28647666497034
905;1.7;63.426782575642434
327;20.81;110.56152413234936
570;5.73;90.74536115954697
62;211.44;132.17174301215442
168;2.29;123.52765546023241
46;1.65;133.47651094452002
777;17.35;73.86492603456716
848;0.96;68.07501833469485
558;17.08;91.72393710882116
7;0.68;136.65688277966115
621;1.25;86.58641337513166
408;11.94;103.95613647474856
5;22.13;136.81997877120685
528;27.3;94.17037698200664
175;38.37;122.95681948982246
455;149.01;100.12338067342463
494;5.8;96.94300883828352
920;141.43;62.20356263904969
399;41.23;104.6900684367042
5;33.16;136.81997877120685
652;1.88;84.05842550617332
20;15.71;135.5967588346141
506;7.51;95.96443288900932
196;17.51;121.24431157859262
535;12.1;93.5995410115967
848;0.84;68.07501833469485
20;64.41;135.5967588346141
41;34.6;133.88425092338426
733;22.59;77.45303784857254
16;57.88;135.9229508177055
719;12.18;78.59470978939243
434;96.44;101.83588858465447
2;8.4;137.0646227585254
39;225.14;134.04734691492996
128;0.69;126.78957529114638
29;88.62;134.86282687265847
33;0.84;134.53663488956707
671;12.31;82.50901358648917
49;94.41;133.23186695720148
673;25.62;82.34591759494349
19;39.32;135.67830683038696
34;140.67;134.4550868937942
814;83.37;70.84765019097173
749;12.08;76.14826991620694
50;39.04;133.15031896142864
615;99.03;87.07570134976875
857;1.59;67.34108637273921
313;63.6;111.70319607316925
22;66.12;135.43366284306842
995;7.84;56.087462956086
665;6.4;82.99830156112628
747;4.97;76.31136590775264
872;48.04;66.11786643614647
583;128.92;89.68523721449992
310;40.67;111.94784006048779
993;12.61;56.2505589476317
103;18.64;128.82827518546762
928;14.71;61.55117867286691
18;32.92;135.7598548261598
697;1.46;80.3887656963951
943;0.68;60.32795873627417
289;21.02;113.66034797171763
918;74.58;62.366658630595396
346;1.21;109.01211221266522
300;0.71;112.76332001821629
578;214.46;90.09297719336416
42;1.9;133.80270292761142
992;1.91;56.332106943404554
493;71.08;97.02455683405637
43;36.93;133.72115493183856
544;10.67;92.86560904964105
621;27.59;86.58641337513166
13;54.24;136.16759480502404
690;2.6;80.95960166680504
556;1332.33;91.88703310036686
398;8.87;104.77161643247706
898;161.98;63.99761854605238
299;106.22;112.84486801398914
48;39.19;133.3134149529743
937;0.77;60.81724671091126
5;163.12;136.81997877120685
16;1.36;135.9229508177055
496;40.06;96.77991284673783
762;42.43;75.08814597115989
3;1.02;136.98307476275255
400;36.52;104.60852044093136
418;4.83;103.14065651702006
757;6.09;75.49588595002413
30;111.54;134.7812788768856
564;4.74;91.23464913418407
309;6.57;112.02938805626064
600;77.67;88.29892128636149
40;64.86;133.96579891915712
705;0.26;79.73638173021232
927;7.93;61.63272666863975
160;87.4;124.18003942641519
29;12.18;134.86282687265847
18;124.33;135.7598548261598
795;156.55;72.39706211065587
181;1.74;122.46753151518536
151;80.69;124.91397138837084
727;0.85;77.94232582320961
801;313.79;71.90777413601877
16;0.92;135.9229508177055
3;48.28;136.98307476275255
769;19.46;74.51731000074994
16;3.8;135.9229508177055
773;1.46;74.19111801765855
692;28.35;80.79650567525934
47;36.15;133.39496294874718
293;14.81;113.33415598862624
385;33.47;105.8317403775241
184;94.17;122.22288752786682
991;22.95;56.41365493917739
640;5.86;85.03700145544752
489;31.1;97.35074881714777
741;10.3;76.80065388238972
731;12.69;77.61613384011822
256;29.9;116.35143183222166
751;84.13;75.98517392466124
779;4.98;73.70183004302146
33;4.62;134.53663488956707
476;1.22;98.4108727621948
880;27.94;65.46548246996367
476;102.97;98.4108727621948
3;97.38;136.98307476275255
976;18.29;57.63687487577013
481;1.25;98.00313278333056
693;71.12;80.7149576794865
324;26.51;110.8061681196679
10;0.68;136.4122387923426
764;7.72;74.92504997961419
8;39.45;136.5753347838883
10;1.17;136.4122387923426
627;31.94;86.09712540049455
166;24.31;123.6907514517781
45;286.64;133.55805894029288
928;58.82;61.55117867286691
7;79.45;136.65688277966115
470;92.3;98.90016073683191
43;17.79;133.72115493183856
79;359.17;130.785427084016
26;2.1;135.107470859977
234;4709.4;118.14548773922435
89;7.98;129.9699471262875
606;135.29;87.80963331172438
36;165.66;134.29199090224853
115;11.54;127.84969923619342
47;63.7;133.39496294874718
945;20.0;60.16486274472847
29;32.35;134.86282687265847
897;33.99;64.07916654182523
45;11.85;133.55805894029288
586;45.53;89.44059322718138
45;99.16;133.55805894029288
23;247.27;135.35211484729555
464;15.11;99.389448711469
252;104.28;116.67762381531305
54;1.17;132.82412697833723
27;37.31;135.02592286420415
11;2.35;136.33069079656974
4;0.9;136.90152676697969
27;13.99;135.02592286420415
19;0.26;135.67830683038696
726;6.31;78.02387381898248
332;8.24;110.1537841534851
346;157.07;109.01211221266522
756;25.66;75.577433945797
636;11.18;85.36319343853891
30;86.53;134.7812788768856
37;70.9;134.21044290647566
107;22.29;128.5020832023762
12;19.43;136.2491428007969
584;23.44;89.60368921872708
271;181.19;115.12821189562892
978;13.12;57.473778884224444
579;26.67;90.01142919759133
730;1.38;77.69768183589107
382;60.88;106.07638436484264
31;12.34;134.69973088111277
67;6.04;131.76400303329018
47;66.37;133.39496294874718
99;6.16;129.154467168559
202;61.98;120.75502360395552
140;244.29;125.81099934187219
784;2.36;73.29409006415722
33;55.11;134.53663488956707
13;63.09;136.16759480502404
29;29.57;134.86282687265847
22;34.45;135.43366284306842
371;226.98;106.97341231834399
712;0.87;79.16554575980237
99;186.9;129.154467168559
978;37.86;57.473778884224444
958;8.58;59.10473879968143
91;115.47;129.8068511347418
26;43.34;135.107470859977
343;90.96;109.25675619998377
302;246.9;112.60022402667059
763;168.5;75.00659797538705
579;221.29;90.01142919759133
273;116.12;114.96511590408322
64;28.14;132.00864702060872
43;252.05;133.72115493183856
794;1.02;72.47861010642872
162;237.52;124.0169434348695
829;70.53;69.62443025437899
155;14.3;124.58777940527945
624;113.46;86.3417693878131
348;0.72;108.84901622111951
795;17.8;72.39706211065587
189;5.86;121.81514754900256
135;0.62;126.21873932073643
724;0.85;78.18696981052817
2;1.75;137.0646227585254
696;27.93;80.47031369216795
2;62.85;137.0646227585254
593;21.88;88.86975725677144
562;17.96;91.39774512572976
179;0.73;122.63062750673106
897;63.74;64.07916654182523
914;4.44;62.6928506136868
907;245.37;63.263686584096746
1;14.04;137.14617075429825
667;12.46;82.83520556958058
29;17.98;134.86282687265847
525;212.64;94.41502096932518
189;10.74;121.81514754900256
34;29.14;134.4550868937942
754;63.47;75.7405299373427
465;32.08;99.30790071569615
192;6.45;121.57050356168402
169;12.96;123.44610746445956
834;0.9;69.21669027551474
887;13.79;64.89464649955373
175;149.44;122.95681948982246
488;22.68;97.43229681292061
724;7.18;78.18696981052817
838;83.93;68.89049829242335
658;55.77;83.56913753153623
398;204.15;104.77161643247706
615;34.23;87.07570134976875
411;7.23;103.71149248743001
34;8.08;134.4550868937942
43;73.95;133.72115493183856
227;55.02;118.7163237096343
230;72.15;118.47167972231574
1;259.08;137.14617075429825
725;6.45;78.10542181475532
34;25.7;134.4550868937942
193;7.25;121.48895556591117
36;0.83;134.29199090224853
479;74.38;98.16622877487626
16;5.2;135.9229508177055
921;5.0;62.122014643276856
150;32.09;124.99551938414369
986;23.41;56.82139491804165
182;59.38;122.3859835194125
645;78.93;84.62926147658327
707;46.42;79.57328573866661
822;1.32;70.19526622478894
899;283.52;63.91607055027954
341;17.0;109.41985219152946
977;85.18;57.55532687999728
31;7.57;134.69973088111277
35;2.16;134.37353889802137
39;155.32;134.04734691492996
15;5.33;136.00449881347836
306;65.13;112.2740320435792
249;1.88;116.92226780263161
852;139.91;67.74882635160346
112;80.13;128.09434322351197
90;0.74;129.88839913051464
696;12.53;80.47031369216795
9;215.81;136.49378678811544
565;248.16;91.15310113841122
118;21.32;127.60505524887486
953;36.3;59.51247877854567
7;12.86;136.65688277966115
826;22.66;69.86907424169753
99;66.1;129.154467168559
430;213.84;102.16208056774587
1;26.77;137.14617075429825
1;60.1;137.14617075429825
50;252.89;133.15031896142864
718;116.07;78.67625778516526
518;104.34;94.98585693973513
454;22.54;100.2049286691975
8;17.04;136.5753347838883
478;10.21;98.24777677064911
269;142.46;115.29130788717461
24;32.96;135.27056685152272
438;70.49;101.50969660156308
36;21.51;134.29199090224853
560;400.27;91.56084111727546
528;8.34;94.17037698200664
839;64.9;68.8089502966505
18;5.79;135.7598548261598
33;66.44;134.53663488956707
18;5116.54;135.7598548261598
120;26.42;127.44195925732917
183;27.55;122.30443552363965
635;54.75;85.44474143431177
953;27.48;59.51247877854567
6;150.33;136.73843077543398
20;77.99;135.5967588346141
237;18.68;117.9008437519058
559;22.85;91.64238911304831
11;78.75;136.33069079656974
13;224.76;136.16759480502404
530;17.6;94.00728099046094
926;0.95;61.7142746644126
313;22.88;111.70319607316925
38;39.32;134.12889491070283
983;25.83;57.06603890536019
13;0.69;136.16759480502404
2;1.16;137.0646227585254
359;7.15;107.95198826761818
397;29.16;104.8531644282499
487;45.98;97.51384480869346
277;18.28;114.63892392099183
574;195.98;90.41916917645557
942;5.38;60.40950673204702
167;0.74;123.60920345600525
34;26.64;134.4550868937942
838;1.21;68.89049829242335
456;1.43;100.0418326776518
213;11.65;119.85799565045419
330;1.0;110.31688014503081
168;12.01;123.52765546023241
313;15.63;111.70319607316925
351;62.99;108.60437223380097
570;69.18;90.74536115954697
872;12.08;66.11786643614647
36;0.74;134.29199090224853
848;61.18;68.07501833469485
902;4.87;63.67142656296099
731;23.69;77.61613384011822
688;167.54;81.12269765835075
17;4.75;135.84140282193266
235;163.11;118.0639397434515
12;25.62;136.2491428007969
169;70.63;123.44610746445956
139;151.99;125.89254733764503
863;0.45;66.85179839810212
92;103.18;129.72530313896894
118;187.26;127.60505524887486
784;53.41;73.29409006415722
110;275.64;128.25743921505767
22;2.23;135.43366284306842
438;30.55;101.50969660156308
666;75.62;82.91675356535343
6;1.21;136.73843077543398
109;27.92;128.3389872108305
468;2.05;99.06325672837761
364;98.56;107.54424828875393
858;253.83;67.25953837696636
895;12.16;64.24226253337093
210;34.96;120.10263963777273
943;0.66;60.32795873627417
631;24.54;85.77093341740316
194;75.28;121.40740757013832
31;22.2;134.69973088111277
217;5.32;119.53180366736278
286;70.27;113.90499195903618
61;27.71;132.2532910079273
892;136.45;64.48690652068949
354;0.88;108.35972824648243
366;77.47;107.38115229720823
6;89.03;136.73843077543398
844;20.69;68.40121031778625
82;226.61;130.54078309669745
591;30.65;89.03285324831714
751;29.56;75.98517392466124
995;7.74;56.087462956086
2;65.02;137.0646227585254
553;31.35;92.1316770876854
871;310.58;66.19941443191932
283;167.49;114.14963594635472
272;26.15;115.04666389985607
160;35.15;124.18003942641519
269;256.09;115.29130788717461
169;413.25;123.44610746445956
18;34.42;135.7598548261598
23;39.53;135.35211484729555
577;188.49;90.17452518913703
2;1.45;137.0646227585254
834;211.87;69.21669027551474
560;37.72;91.56084111727546
40;248.69;133.96579891915712
527;63.39;94.25192497777948
515;0.79;95.23050092705368
96;44.92;129.39911115587756
693;21.89;80.7149576794865
945;8.51;60.16486274472847
411;146.83;103.71149248743001
353;119.13;108.44127624225527
18;33.18;135.7598548261598
16;1.79;135.9229508177055
171;34.74;123.28301147291386
875;1.2;65.87322244882792
606;5.91;87.80963331172438
213;99.37;119.85799565045419
938;150.43;60.73569871513841
364;13.77;107.54424828875393
159;284.79;124.26158742218804
102;156.73;128.90982318124045
909;2.36;63.10059059255104
688;35.18;81.12269765835075
260;260.57;116.02523984913026
244;23.31;117.33000778149585
111;8.13;128.1758912192848
10;7.25;136.4122387923426
221;4814.95;119.20561168427139
522;249.85;94.65966495664374
886;160.82;64.97619449532658
1;207.68;137.14617075429825
34;16.3;134.4550868937942
333;5.26;110.07223615771227
472;234.31;98.7370647452862
244;48.78;117.33000778149585
829;220.74;69.62443025437899
25;33.06;135.18901885574985
850;2.32;67.91192234314916
46;24.99;133.47651094452002
192;1.73;121.57050356168402
30;87.59;134.7812788768856
649;12.8;84.30306949349188
383;12.04;105.99483636906979
426;92.76;102.48827255083728
608;2.24;87.6465373201787
328;31.93;110.47997613657651
499;236.03;96.53526885941926
728;2.07;77.86077782743678
192;269.27;121.57050356168402
473;15.61;98.65551674951335
23;77.41;135.35211484729555
27;244.81;135.02592286420415
471;97.82;98.81861274105906
427;16.42;102.40672455506441
846;54.28;68.23811432624055
74;79.4;131.19316706288024
28;249.51;134.9443748684313
14;260.47;136.0860468092512
341;15.94;109.41985219152946
933;12.84;61.143438694002654
493;56.06;97.02455683405637
571;2.08;90.66381316377411
453;25.47;100.28647666497034
448;158.34;100.69421664383458
21;28.06;135.51521083884126
618;26.88;86.8310573624502
821;54.31;70.27681422056179
365;5.78;107.46270029298108
32;25.13;134.6181828853399
6;15.75;136.73843077543398
882;31.74;65.30238647841797
617;74.8;86.91260535822305
445;22.39;100.93886063115313
808;69.34;71.33693816560883
173;152.02;123.11991548136815
470;1.03;98.90016073683191
936;159.4;60.898794706684114
719;26.3;78.59470978939243
38;18.07;134.12889491070283
767;31.56;74.68040599229565
